,SMILES,clogp,qed,sas
4034,O(C1Oc(c4)c(c(c(C5=O)c(OC(c(c6)ccc(O)c6)=C5)4)O)C(C2OC(O3)C(C(C(C(CO)3)O)O)O)OC(CO)C(O)C2O)CC(O)C(C1O)O,-3.9719,0.105298916,5.313846244
4035,C(C1O)(OC(Oc(c(C(O6)C(C(O)C(O)C6)OC(O5)C(O)C(C(O)C5CO)O)2)cc(O3)c(C(C=C3c(c4)ccc(c4)O)=O)c2O)C(C1O)O)CO,-3.9719,0.105298916,5.309523277
4036,OC(C(O)1)C(C(CO)OC1c(c52)c(c(C(C(O)6)OCC(O)C6O)c(O)c2C(=O)C=C(O5)c(c3)ccc(OC(O4)C(O)C(C(O)C(CO)4)O)c3)O)O,-4.2812,0.109528878,5.347821183
4037,c(c5O)(C(O6)C(C(O)C(O)C6CO)O)c(O)c(c(c54)OC(=CC(=O)4)c(c3)ccc(c3)OC(O2)C(O)C(C(O)C(CO)2)O)C(O1)C(O)C(C(C1)O)O,-4.2812,0.109528878,5.347821183
4038,O(c(c(C(O6)C(C(O)C(O)C6CO)OC(O5)C(O)C(O)C(O)C5)4)cc(c(c4O)2)OC(c(c3)ccc(O)c3)=CC(=O)2)C(O1)C(C(O)C(O)C1CO)O,-3.9719,0.105298916,5.310528112
4039,O(C1Oc(c4)c(c(c(C5=O)c(OC(c(c6)ccc(O)c6)=C5)4)O)C(C2OC(O3)C(C(C(C(CO)3)O)O)O)OC(CO)C(O)C2O)CC(O)C(C1O)O,-3.9719,0.105298916,5.313846244
4040,C(C(C(O)1)OC(Oc(c6)ccc(c6)C(O2)=CC(=O)c(c(O)3)c(cc(O)c3C(C(OC(C(O)5)OCC(C5O)O)4)OC(C(C4O)O)CO)2)C(O)C1O)O,-3.9719,0.105298916,5.279846024
4041,OC(C2O)C(OC(OC(C(=O)6)=C(Oc(c65)cc(cc(O)5)O)c(c4)ccc(O)c4)C2OC(C3O)OCC(O)(CO)3)COC(C(O)1)OC(C)C(O)C(O)1,-2.9278,0.105152938,5.332924748
4042,Oc(c1)ccc(C(O6)=C(C(=O)c(c64)c(cc(OC(C5O)OC(C)C(C5O)O)c4)O)OC(C(OC(O3)C(C(O)C(O)C3)O)2)OC(CO)C(O)C(O)2)c1,-3.2805,0.108410289,5.2477902
4043,c(c(O)1)(C(=O)3)c(OC(=C(OC(O5)C(C(O)C(C(COC(C(O)6)OC(C)C(C(O)6)O)5)O)OC(O4)C(O)C(C(O)C4)O)3)c(c2)ccc(c2)O)cc(c1)O,-2.9294,0.110685286,5.270497892
4044,O(c(c(C(O6)C(C(O)C(O)C6CO)OC(O5)C(O)C(O)C(O)C5)4)cc(c(c4O)2)OC(c(c3)ccc(O)c3)=CC(=O)2)C(O1)C(C(O)C(O)C1CO)O,-3.9719,0.105298916,5.310528112
4045,OC(C1OC(C5=O)=C(Oc(c6)c5c(O)cc6O)c(c4)ccc(O)c4)C(C(C(COC(C2O)OC(C)C(C2OC(C3O)OCC(C3O)O)O)O1)O)O,-2.9294,0.110685286,5.277747343
4046,Oc(c6)c(C2=O)c(cc6O)OC(=C2OC(O5)C(C(C(O)C(C)5)O)OC(C4O)OC(C(C4O)O)COC(O3)C(O)C(C(C3)O)O)c(c1)ccc(O)c1,-2.9294,0.110685286,5.274903936
4047,O(C1OC(=C(c(c6)ccc(c6)O)3)C(=O)c(c(O)4)c(cc(OC(C(O)5)OC(CO)C5O)c4)O3)C(COC(O2)C(C(C(O)C2C)O)O)C(O)C(C(O)1)O,-3.2805,0.102980751,5.1987402
4048,C(C1O)(O)C(Oc(c6)cc(O4)c(c(O)6)C(C(=C4c(c5)ccc(O)c5)OC(C(O)3)OCC3(CO)O)=O)OC(COC(C2O)OC(C)C(C(O)2)O)C1O,-3.2789,0.102989367,5.331703319
4049,C(O)(C6O)COC(C6O)OC(C(O)5)C(OC(C5O)C)OC(=C(c(c4)ccc(c(O)4)OC(C3O)OC(C)C(C3O)O)1)C(=O)c(c(O)2)c(cc(O)c2)O1,-2.5473,0.119405047,5.335995173
4050,c(c(OC)6)c(O1)c(c(O)c6)C(C(OC(C(O)4)OCC4(O)COC(C(O)5)OCC(O)5CO)=C(c(c3)ccc(c3)OC(O2)C(C(C(O)C2CO)O)O)1)=O,-3.3628,0.092256424,5.337422824
4051,Oc(c(OC)1)ccc(C=CC(=O)OCC(C(O)2)(COC2OC(C3O)C(Oc(c4)ccc(C=CC(c(c5)c(cc(c5)O)O)=O)c4)OC(CO)C(O)3)O)c1,0.616,0.068272092,4.846511903
4052,C(C(COC(=O)C=Cc(c6)ccc(O)c(OC)6)(O)5)OC(C(O)5)OC(C1O)C(Oc(c4)ccc(c4)C(C3)Oc(c2C3=O)cc(cc2)O)OC(C1O)CO,0.7208,0.106403288,4.975247567
4053,C(C(COC(=O)C=Cc(c6)ccc(O)c(OC)6)(O)5)OC(C(O)5)OC(C1O)C(Oc(c4)ccc(c4)C(C3)Oc(c2C3=O)cc(cc2)O)OC(C1O)CO,0.7208,0.106403288,4.975247567
4054,C(C5c(c6)ccc(O)c6)C(c(c(O)1)c(O5)cc(OC(C(OC(O4)C(O)C(C(O)C(C)4)O)3)OC(C(O)C3O)COC(O2)C(O)C(C(C(C)2)O)O)c1)=O,-2.3134,0.136713451,5.347107403
4055,Oc(c6)c(cc(c6)c([o+1]1)c(OC(O3)C(OC(O5)C(O)C(C(O)C5)O)C(C(C3COC(C=Cc(c4)ccc(c4)O)=O)O)O)cc(c2O)c1cc(O)c2)O,0.8152,0.049433637,5.116041479
4056,c(c6)(ccc(c6)O)c(c3OC(O5)C(C(O)C(C(CO)5)O)OC(C4O)OCC(O)C(O)4)[o+1]c(c1c3)cc(O)cc(OC(O2)C(C(C(O)C(CO)2)O)O)1,-3.3872,0.095662707,5.409251091
4057,C(C(O)4)(C(OC(O6)C(C(C(C6)O)O)O)C(OC4COC(O5)C(O)C(O)C(C5C)O)Oc(c3)c([o+1]c(c32)cc(cc2O)O)c(c1)cc(O)c(c1)O)O,-2.3029,0.085716076,5.500258002
4058,C(CO)(O1)C(OC(C(OC(O6)C(C(O)C(O)C6)O)5)OC(C(O)5)CO)C(O)C(C(OC(C(=O)3)=C(Oc(c4)c3c(cc4O)O)c(c2)ccc(c2O)O)1)O,-3.6123,0.094644175,5.269080132
4059,C(c43)(C(OS(O)(=O)=O)=C(Oc3cc(OC)cc4OS(O)(=O)=O)c(c1)ccc(c(OC(O2)C(O)C(C(O)C2C(O)=O)O)1)OS(O)(=O)=O)=O,-1.7156,0.107809396,4.577574769
4060,OC(C6O)C(OC(C6O)Oc(c(O)1)ccc(C(O5)=CC(c(c25)c(O)c(C(C3OC(c(c4)ccc(O)c4)=O)OC(C(O)C3O)CO)c(c2)O)=O)c1)CO,-1.1593,0.095279666,4.978366419
4061,c(c4)(cc(O[C@H](O5)[C@H]([C@H]([C@H](C5CO)O)O)OS(O)(=O)=O)c(c42)cc(O[C@@H](C3O)O[C@@H]([C@@H](C3O)O)CO)c([o+1]2)c(c1)cc(OC)c(c(OC)1)O)O,-2.0062,0.075139305,5.162142303
4062,C(O)C(C(O)1)OC(Oc(c6)cc(c(c56)C(CC(O5)c(c4)cc(c(c4)O)OC)=O)O)C(OC(O2)C(O)C(COC(C(O)3)OCC(O)3CO)(C2)O)C1O,-3.0786,0.109739558,5.488630257
4063,c(c1)(ccc(C(O2)=C(OC(O5)C(C(O)C(O)C(COC(=O)CC(C)(O)CC(O)=O)5)OC(O4)C(C(O)(CO)C4)O)C(=O)c(c(O)3)c2cc(OC)c3)c1)O,-1.3099,0.091962346,5.100491932
4064,c(c(O)4)c(cc(O5)c(C(=O)CC5c(c6)ccc(c6)O)4)OC(C2O)OC(COC(=O)c(c3)cc(c(O)c3O)O)C(C(O)2)OC(c(c1)cc(O)c(O)c1O)=O,1.946,0.091215342,4.722632246
4065,C(C2O)(C(COC(C(O)6)OC(C(C(O)6)O)C)OC(Oc(c5)cc(c(c(O)5)3)OC(c(c4)ccc(O)c4)=CC(=O)3)C(O)2)OC(=O)C=Cc(c1)ccc(OC)c1,1.1746,0.08919911,4.895995377
4066,C(C4O)(O)C(OC(O6)C(O)C(O)C(C6C)O)C(OC4COC(C5O)OC(C)C(C5O)O)Oc(c3)cc(c(c(O)3)1)OC(c(c2)ccc(OC)c2)=CC1=O,-1.9435,0.115442732,5.21206145
4067,O(c(c(OC)6)ccc(c64)C(C(O)=C(c(c5)cccc5)O4)=O)C(O1)C(O)C(O)C(O)C1COC(C2O)OC(C(OC(C3O)OC(C)C(C3O)O)C2O)C,-1.9435,0.115442732,5.246353435
4068,c(c6)c(ccc6O)C(O4)=C(C(=O)c(c(O)5)c4cc(O)c5)OC(O1)C(C(OC(=O)C=Cc(c3)ccc(c3)O)C(O)C(COC(=O)C=Cc(c2)ccc(c2)O)1)O,3.6953,0.079764429,4.516054521
4069,Oc(c6)ccc(c6)C=CC(OCC(C(O)2)OC(OC(=C4c(c5)ccc(c5)O)C(c(c3O4)c(cc(c3)O)O)=O)C(C2O)OC(=O)C=Cc(c1)ccc(c1)O)=O,3.6953,0.079764429,4.506766666
4070,Oc(c6)ccc(c6)C=CC(OCC(C(O)2)OC(OC(=C4c(c5)ccc(c5)O)C(c(c3O4)c(cc(c3)O)O)=O)C(C2O)OC(=O)C=Cc(c1)ccc(c1)O)=O,3.6953,0.079764429,4.506766666
4071,C(=CC(OC(C(O)6)C(OC(CO)C(O)6)c(c(O)4)c(c(c(O)c4C(O5)C(C(C(O)C5)O)O)3)OC(=CC3=O)c(c2)ccc(c2)O)=O)c(c1)cc(c(O)c1)OC,0.2242,0.08541343,5.081651504
4072,c(c6)c(ccc6O)C(O4)=C(C(=O)c(c(O)5)c4cc(O)c5)OC(O1)C(C(OC(=O)C=Cc(c3)ccc(c3)O)C(O)C(COC(=O)C=Cc(c2)ccc(c2)O)1)O,3.6953,0.079764429,4.516054521
4073,OCC(C6O)OC(C(C6O)OC(O4)C(O)C(C(C4COC(=O)C=Cc(c5)ccc(c5)O)O)O)c(c1O)c(O)cc(O2)c(C(=O)C=C(c(c3)ccc(O)c3)2)1,-0.1142,0.079090381,4.998307336
4074,C(C1=O)=C(c(c6)ccc(O)c6)Oc(c(C(C(OC(C=Cc(c5)ccc(c5)O)=O)4)OC(C(O)C(O)4)CO)2)c(c(cc2OC(C(O)3)OC(CO)C(O)C(O)3)O)1,-0.4653,0.076693626,5.033436064
4075,Oc(c(C(C(O)6)OC(C(C(O)6)O)CO)3)c(c2cc3OC(O4)C(C(O)C(O)C(COC(C=Cc(c5)ccc(c5)O)=O)4)O)C(C=C(O2)c(c1)ccc(O)c1)=O,-0.4653,0.076693626,4.987667461
4076,C(O5)(C(C(C(C(COC(O6)C(C(C(C(C)6)O)O)O)5)O)O)O)Oc(c4)cc(O1)c(c4O)C(C=C(c(c2)ccc(OC(C=Cc(c3)ccc(c(O)3)O)=O)c2)1)=O,0.2261,0.048058698,4.951973584
4077,OC(C1O)C(OC(=O)C=Cc(c6)ccc(c6)O)C(COC(O5)C(C(C(C5C)O)O)O)OC1OC(=C(c(c4)ccc(c4)O)3)C(c(c(O)2)c(O3)cc(c2)O)=O,0.5772,0.083823415,4.988152548
4078,OC(C1O)C(OC(=O)C=Cc(c6)ccc(c6)O)C(COC(O5)C(C(C(C5C)O)O)O)OC1OC(=C(c(c4)ccc(c4)O)3)C(c(c(O)2)c(O3)cc(c2)O)=O,0.5772,0.083823415,4.988152548
4079,C(C)(O1)C(O)C(O)C(C1OCC(O2)C(C(O)C(OC(C=Cc(c6)ccc(O)c6)=O)C2OC(C5=O)=C(Oc(c45)cc(cc(O)4)O)c(c3)ccc(c3)O)O)O,0.5772,0.083823415,4.990403725
4080,O(C(O4)C(OC(O5)C(C(C(C5COC(C=Cc(c6)ccc(c6)O)=O)O)O)O)C(O)C(O)C4C)C(C2=O)=C(Oc(c3)c2c(cc3O)O)c(c1)ccc(O)c1,0.5772,0.083823415,4.954177665
4081,C(C)(O1)C(O)C(O)C(C1OCC(O2)C(C(O)C(OC(C=Cc(c6)ccc(O)c6)=O)C2OC(C5=O)=C(Oc(c45)cc(cc(O)4)O)c(c3)ccc(c3)O)O)O,0.5772,0.083823415,4.990403725
4082,c(c12)(cc(cc1OC(c(c6)ccc(c6)O)=C(OC(C3OC(C(O)4)OCC(O)(COC(C=Cc(c5)ccc(O)c5)=O)4)OC(CO)C(C(O)3)O)C2=O)OC)O,0.4933,0.076831463,4.935541807
4083,O=C(C=4)c(c1OC(c(c5)ccc(OC(O6)C(O)C(C(O)C(CO)6)O)c5)4)c(cc(O)c1C(C2OC(C3O)OC(C(C(O)3)O)C)OC(C(C2O)O)CO)O,-3.5834,0.106197685,5.324531843
4084,c(c(C(O5)C(OC(C6O)OC(C)C(C6O)O)C(O)C(C5CO)O)3)(OC(O4)C(C(O)C(O)C4CO)O)cc(c2c(O)3)OC(=CC2=O)c(c1)ccc(O)c1,-3.5834,0.106197685,5.347813858
4085,OC(C(O)1)C(COC(C6O)OC(C(O)C(O)6)C)OC(Oc(c(C(C(O)5)OC(CO)C(O)C5O)4)cc(O)c(c42)C(=O)C=C(c(c3)ccc(c3)O)O2)C1O,-3.5834,0.106197685,5.35509674
4086,c(c(C(O5)C(OC(C6O)OC(C)C(C6O)O)C(O)C(C5CO)O)3)(OC(O4)C(C(O)C(O)C4CO)O)cc(c2c(O)3)OC(=CC2=O)c(c1)ccc(O)c1,-3.5834,0.106197685,5.347813858
4087,C(C(C(O)1)OC(Oc(c2)ccc(C(O6)=CC(c(c63)c(O)cc(OC(O4)C(OC(O5)C(C(C(O)C5C)O)O)C(O)C(C4CO)O)c3)=O)c2)C(O)C1O)O,-3.6252,0.100857414,5.224170541
4088,Oc(c4)c(C(=O)3)c(cc4OC(C6O)OC(C(O)C6O)COC(C5O)OC(C)C(C(O)5)O)OC(=C3)c(c1)ccc(OC(O2)C(O)C(C(O)C(CO)2)O)c1,-3.6252,0.100857414,5.228936329
4089,C(c21)(=O)C=C(c(c6)ccc(c6)O)Oc1cc(OC(O3)C(OC(O5)C(O)C(C(O)C(C)5)O)C(C(C(COC(C4O)OC(CO)C(C4O)O)3)O)O)cc2O,-3.2741,0.102498167,5.260382591
4090,OC(C1)C(C(O)C(OC(C2c(c(OC)5)c(c(c(O)c5C(O6)C(O)C(O)C(C6CO)O)3)OC(c(c4)ccc(c4)O)=CC(=O)3)C(C(O)C(O2)CO)O)O1)O,-3.6271,0.106010477,5.436768778
4091,OC(C(OC(C5=O)=C(Oc(c6)c5c(O)cc6O)c(c4)ccc(O)c4)3)C(C(O)C(O3)COC(C1O)OC(C(O)C(OC(C(O)2)OC(C(O)C2O)C)1)C)O,-2.5409,0.113328462,5.31549479
4092,O(CC(O3)C(C(C(O)C3OC(C5=O)=C(Oc(c6)c5c(O)cc6O)c(c4)ccc(O)c4)O)O)C(O1)C(O)C(C(OC(O2)C(C(C(C(C)2)O)O)O)C1C)O,-2.5409,0.113328462,5.307730218
4093,C(O6)(C(C(O)C(O)C6CO)OC(O5)C(O)C(O)C(O)C5C)OC(C3=O)=C(c(c4)ccc(O)c4)Oc(c31)cc(OC(C2O)OC(C)C(C2O)O)cc1O,-2.892,0.110405422,5.285959579
4094,OC(C1O)C(C(C)OC1OC(C(OC(C4=O)=C(c(c6)ccc(c6)O)Oc(c5)c4c(O)cc5O)2)C(O)C(C(COC(C(O)3)OC(C)C(O)C(O)3)O2)O)O,-2.5409,0.113328462,5.308347445
4095,OC(C(COC(O5)C(OC(C6O)OC(C(C6O)O)C)C(O)C(C(C)5)O)1)C(O)C(O)C(OC(C3=O)=C(Oc(c4)c(c(O)cc4O)3)c(c2)ccc(O)c2)O1,-2.5409,0.113328462,5.307140294
4096,C(O6)(C(C(O)C(O)C6CO)OC(O5)C(O)C(O)C(O)C5C)OC(C3=O)=C(c(c4)ccc(O)c4)Oc(c31)cc(OC(C2O)OC(C)C(C2O)O)cc1O,-2.892,0.110405422,5.285959579
4097,O(C(OC(C(=O)3)=C(c(c6)ccc(c6)O)Oc(c4)c3c(cc(OC(C5O)OC(C)C(C5O)O)4)O)1)C(COC(O2)C(C(C(O)C2C)O)O)C(O)C(C(O)1)O,-2.892,0.110405422,5.290758929
4098,OC(C1O)C(C(C)OC1OC(C(OC(C4=O)=C(c(c6)ccc(c6)O)Oc(c5)c4c(O)cc5O)2)C(O)C(C(COC(C(O)3)OC(C)C(O)C(O)3)O2)O)O,-2.5409,0.113328462,5.308347445
4099,O(CC(O3)C(C(C(O)C3OC(C5=O)=C(Oc(c6)c5c(O)cc6O)c(c4)ccc(O)c4)O)O)C(O1)C(O)C(C(OC(O2)C(C(C(C(C)2)O)O)O)C1C)O,-2.5409,0.113328462,5.307730218
4100,C(C1O)(O)C(CO)OC(OC(C2=O)=C(c(c5)ccc(OC(C(O)6)OC(C)C(O)C6O)c5)Oc(c3)c2c(O)cc(OC(C4O)OC(C)C(C4O)O)3)C1O,-3.2431,0.108080031,5.254291865
4101,O(C(OC(C(=O)3)=C(c(c6)ccc(c6)O)Oc(c4)c3c(cc(OC(C5O)OC(C)C(C5O)O)4)O)1)C(COC(O2)C(C(C(O)C2C)O)O)C(O)C(C(O)1)O,-2.892,0.110405422,5.290758929
4102,C(O)(C6O)C(CO)OC(C6O)OC(C(Oc(c2)cc(O)c(C4=O)c2OC(=C4OC(C5O)OC(C(C5O)O)C)c(c3)ccc(c3)O)1)C(C(C(O1)C)O)O,-2.892,0.110405422,5.285959579
4103,C(C1=O)(OC(O6)C(O)C(C(O)C6C)OC(O5)C(C(C(O)C5CO)O)O)=C(c(c4)ccc(O)c4)Oc(c2)c1c(O)cc(OC(C3O)OC(C)C(C3O)O)2,-2.892,0.110405422,5.293106924
4104,C(O)(C2C)C(C(O)C(OCC(O3)C(O)C(C(O)C(Oc(c4)ccc(C(=C(O)5)Oc(c6)c(c(O)cc(O)6)C5=O)c4)3)O)O2)OC(C(O)1)OC(C(O)C1O)C,-2.5409,0.113328462,5.307540077
4105,OC(C(OC(C5=O)=C(Oc(c6)c5c(O)cc6O)c(c4)ccc(O)c4)3)C(C(O)C(O3)COC(C1O)OC(C(O)C(OC(C(O)2)OC(C(O)C2O)C)1)C)O,-2.5409,0.113328462,5.31549479
4106,O=C(c32)C(OC(O5)C(C(C(C(COC(C(O)6)OC(C)C(C(O)6)O)5)O)O)OC(O4)C(O)C(C(O)C4)O)=C(Oc2cc(OC)cc3O)c(c1)ccc(c1)O,-2.6264,0.10734231,5.249961109
4107,Oc(c6)c(c(cc(OC)6)1)C(=O)C(OC(C(O)3)OC(COC(O5)C(C(O)(C5)CO)O)C(O)C3OC(O4)C(O)C(O)C(O)C4C)=C(c(c2)ccc(O)c2)O1,-2.6248,0.101717454,5.318849685
4108,[C@H]([C@@H](O)1)(Oc(c42)cc(cc2[o+1]c(c(c5)cc(OC)c(O)c(OC)5)c(c4)O[C@@H](C(O)3)O[C@H](COC(=O)CC(O)=O)[C@H](O)C3O)O)OC(CO)[C@H](O)[C@@H]1O,-1.8077,0.05555938,5.155845943
4109,O(c(c4c(c5)cc(OC)c(O)c(OC)5)cc(c([o+1]4)3)c(cc(O)c3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2COC(CC(O)=O)=O)[C@@H](C(O)1)O[C@@H]([C@@H](C1O)O)CO,-1.8077,0.05555938,5.155845943
4110,OC(C1O)C(CO)OC(Oc(c24)cc(cc([o+1]c(c(OC(O5)C(O)C(C(O)C5COC(=O)C=Cc(c6)ccc(c6)O)O)c4)c(c3)ccc(c3)O)2)O)C1O,0.1194,0.058703618,5.09231887
4111,OC(C1O)C(CO)OC(Oc(c24)cc(cc([o+1]c(c(OC(O5)C(O)C(C(O)C5COC(=O)C=Cc(c6)ccc(c6)O)O)c4)c(c3)ccc(c3)O)2)O)C1O,0.1194,0.058703618,5.09231887
4112,C(O)C(C6O)OC(C(C6O)O)Oc(c41)cc(cc([o+1]c(c(c5)ccc(c5)O)c(c4)OC(O2)C(O)C(O)C(C(COC(C3O)OC(C(O)C(O)3)C)2)O)1)O,-2.9987,0.097271116,5.450174629
4113,c(O)(c6)ccc(c6)c([o+1]3)c(cc(c(O)5)c3cc(c5)OC(O4)C(C(C(C4CO)O)O)O)OC(C(O)1)OC(COC(C2O)OC(C(O)C(O)2)C)C(C(O)1)O,-2.9987,0.097271116,5.473441977
4114,OC(C(O)1)C(C(OC1OCC(C6O)OC(C(C(O)6)OC(O5)C(O)C(O)C(C5CO)O)Oc(c3)c([o+1]c(c4)c3c(cc4O)O)c(c2)ccc(O)c2)C)O,-2.6476,0.099701686,5.46158173
4115,O(C(C6O)OCC(C6O)O)C(C(Oc(c4c(c5)ccc(O)c(OC)5)cc(c(O)3)c([o+1]4)cc(O)c3)2)C(O)C(C(O2)COC(O1)C(O)C(O)C(C1C)O)O,-1.9999,0.10571786,5.473344111
4116,C(O)C(C6O)OC(C(C6O)O)Oc(c41)cc(cc([o+1]c(c(c5)ccc(c5)O)c(c4)OC(O2)C(O)C(O)C(C(COC(C3O)OC(C(O)C(O)3)C)2)O)1)O,-2.9987,0.097271116,5.450174629
4117,C(C(O)1)OC(OCC(C(O)2)OC(OC(C4=O)=C(c(c6)cc(c(c6)O)O)Oc(c5)c4c(cc5O)O)C(OC(=O)C=Cc(c3)ccc(O)c3)C2O)C(O)C1O,-0.1057,0.060797448,5.025264717
4118,C(C(O1)C(C(O)C(Oc(c6)cc(c2c6O)OC(c(c5)ccc(O)c5)=C(OC(O4)C(C(O)C(C(CO)4)O)OC(O3)C(C(O)C(C(CO)3)O)O)C2=O)1)O)O,-4.3081,0.093440799,5.208171867
4119,c(c5O)(c3cc(OC(C(O)6)OC(CO)C(O)C6O)c5)C(=O)C(=C(c(c4)ccc(O)c4)O3)OC(C(OC(O2)C(C(O)C(O)C2)O)1)OC(CO)C(O)C(O)1,-4.3081,0.098620261,5.260958634
4120,O(C(C4=O)=C(c(c5)ccc(OC(O6)C(C(C(O)C6CO)O)O)c5)Oc(c34)cc(cc3O)O)C(C(OC(O2)C(O)C(O)(CO)C2)1)OC(C(O)C(O)1)CO,-4.3065,0.093443905,5.307224725
4121,C(C(O1)C(C(O)C(Oc(c6)cc(c(c(O)6)5)OC(=C(C5=O)OC(O4)C(O)C(C(C4CO)OC(C3O)OC(C(C3O)O)CO)O)c(c2)ccc(O)c2)1)O)O,-4.3081,0.093440799,5.212262776
4122,c(c6O)(O)cc(cc6)C(=C2OC(C4OC(O5)C(C(O)(CO)C5)O)OC(C(C(O)4)O)COC(C(O)3)OC(C)C(O)C(O)3)Oc(c1)c(C2=O)c(cc(O)1)O,-3.2222,0.09593012,5.42157723
4123,c(c51)(OC(c(c6)ccc(O)c6O)=C(C5=O)OC(O2)C(C(C(C2COC(C(OC(O4)C(O)C(CO)(C4)O)3)OC(C)C(O)C3O)O)O)O)cc(cc(O)1)O,-3.2222,0.09593012,5.420370079
4124,c(c6O)(O)cc(cc6)C(=C2OC(C4OC(O5)C(C(O)(CO)C5)O)OC(C(C(O)4)O)COC(C(O)3)OC(C)C(O)C(O)3)Oc(c1)c(C2=O)c(cc(O)1)O,-3.2222,0.09593012,5.42157723
4125,c(c1)c(O)c(cc1C(=C(OC(C(OC(C(O)6)OCC(O)C6O)5)OC(C(O)C(O)5)COC(C(O)4)OC(C)C(C(O)4)O)3)Oc(c2)c(C3=O)c(cc(O)2)O)O,-3.2238,0.100979119,5.360613957
4126,O(C(C)1)C(Oc(c6)cc(c(c36)C(=O)C(OC(C4OC(O5)C(C(O)C(O)C5)O)OC(CO)C(O)C(O)4)=C(O3)c(c2)ccc(c(O)2)O)O)C(O)C(O)C1O,-3.5749,0.099298118,5.338226092
4127,OC(C2OC(C(O)3)C(OC(OC(=C4c(c6)ccc(O)c6O)C(c(c(O)5)c(cc(c5)O)O4)=O)C3O)C)C(C(CO2)OC(O1)C(C(O)C(O)C1CO)O)O,-3.2238,0.100979119,5.364457728
4128,c(c51)(OC(c(c6)ccc(O)c6O)=C(C5=O)OC(O2)C(C(C(C(COC(O3)C(OC(O4)C(C(C(C4)O)O)O)C(C(O)C(C)3)O)2)O)O)O)cc(cc(O)1)O,-3.2238,0.100979119,5.359406807
4129,O(C(OC(C(O)6)C(OC(C(O)6)COC(O5)C(O)C(C(C5C)O)O)Oc(c2)cc(O3)c(C(=O)C(=C3c(c4)ccc(c4O)O)O)c2O)1)CC(O)C(O)C1O,-3.2238,0.100979119,5.366738443
4130,c(c1)(C(O6)=C(C(c(c65)c(cc(c5)OC(C(O)4)OC(CO)C(O)C4O)O)=O)OC(O2)C(OC(C(O)3)OC(C)C(C3O)O)C(O)C(C2)O)cc(O)c(c1)O,-3.5749,0.099298118,5.343695322
4131,C(C2O)(O)C(OC(OC(C4=O)=C(c(c6)cc(c(c6)O)OC(C(O)5)OCC5(CO)O)Oc(c43)cc(O)cc3O)C2O)COC(C1O)OC(C(C1O)O)C,-3.5733,0.100839338,5.42650529
4132,C(C(O1)C(O)C(C(O)C(Oc(c2)ccc(C(C6)Oc(c(C6=O)3)cc(OC(C5O)OC(C(O)C5O)COC(C4O)OC(C)C(C(O)4)O)cc3O)c2)1)O)O,-3.6921,0.117828213,5.328324973
4133,C(C(O1)C(O)C(C(O)C(Oc(c2)ccc(C(C3)Oc(c4)c(c(cc4OC(C(OC(O6)C(C(C(O)C6C)O)O)5)OC(CO)C(C(O)5)O)O)C(=O)3)c2)1)O)O,-3.6921,0.117828213,5.323559185
4134,Oc(c1)cc(OC(C5O)OC(C(O)C5O)CO)c(c2)c([o+1]c(c(c4)cc(O)c(c4O)O)c2OC(C(O)3)OC(C(O)C(O)3)COC(=O)CC(C(O)=O)O)1,-3.0528,0.052666337,5.351786479
4135,C(C3Oc(c(c(c6)ccc(O)c6O)5)cc(c4O)c([o+1]5)cc(O)c4)(C(O)C(O)C(O3)COC(=O)C=Cc(c2)ccc(c(O)2)O)OC(O1)C(O)C(C(O)C1)O,0.5208,0.048189956,5.195235203
4136,C(C3Oc(c(c(c6)ccc(O)c6O)5)cc(c4O)c([o+1]5)cc(O)c4)(C(O)C(O)C(O3)COC(=O)C=Cc(c2)ccc(c(O)2)O)OC(O1)C(O)C(C(O)C1)O,0.5208,0.048189956,5.195235203
4137,C(C(C6O)OC(C(O)C6O)OCC(C4O)OC(C(OC(O5)C(C(C(C5)O)O)O)C4O)Oc(c3)c([o+1]c(c32)cc(cc2O)O)c(c1)cc(O)c(c1)O)O,-3.3305,0.075263952,5.508129909
4138,Oc(c13)cc(O)cc([o+1]c(c(OC(C(OC(C6O)OCC(C6O)O)4)OC(COC(O5)C(O)C(O)C(C5C)O)C(C(O)4)O)c3)c(c2)cc(O)c(O)c(O)2)1,-2.5973,0.083082516,5.588261303
4139,OCC(O1)C(O)C(C(O)C1Oc(c52)cc(cc2[o+1]c(c(c6)ccc(O)c6O)c(c5)OC(O4)C(C(O)C(O)C4CO)OC(O3)C(C(C(O)C3)O)O)O)O,-3.6816,0.074112117,5.491957021
4140,O(C(COC(C(O)6)OC(C(O)C6O)C)2)C(Oc(c(c(c5)ccc(c5O)O)3)cc(c4O)c(cc(c4)O)[o+1]3)C(C(O)C(O)2)OC(c(c1)cc(O)c(O)c1O)=O,0.2153,0.065116449,5.278619599
4141,O(C(C5C)C(O)C(O)C(O5)OC(C(=O)3)=C(c(c4)ccc(O)c(O)4)Oc(c31)cc(OC(C(O)2)OC(C(C2OC(C)=O)OC(C)=O)C)c(OC)c1O)C(C)=O,0.7104,0.099771226,5.123536078
