SMILES,logp,qed
C(C(O)1)(O)[C@@H]([C@H](CO)O[C@@H]1Oc(c2)cc(O)c(C5=O)c2OC(=C5)c(c3)ccc(O[C@H](O4)C(O)C(O)[C@@H](O)[C@H]4CO)c3)O,-2.477,0.137392786
O(CC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c53)C(=O)C=C(c(c4)cc(OC)c(c4)O)O3)2)O)C(C(O)1)OC(CO)C1O,-1.4782,0.148410981
O(C(c(c5)cc(OC)c(c5)O)=4)c(c1C(=O)C4)cc(OC(O2)C(OC(O3)C(O)C(O)(C3)CO)C(O)C(C(CO)2)O)cc1O,-1.4766,0.148435908
OC(C(O)1)C(O)C(Oc(c(OC)5)cc(c4c5O)OC(=CC(=O)4)c(c3)cc(c(O)c3)OC(O2)C(O)C(O)C(O)C2)OC1C,-1.0961,0.169066816
[C@@H]([C@@H](O)1)([C@H](OCC(O2)[C@@H]([C@H](O)[C@H](O)[C@H](c(c35)c(cc(c3C(=O)C=C(O5)c(c4)ccc(O)c4)O)O)2)O)OC([C@@H]1O)CO)O,-2.0841,0.14677088
c(O)(c13)cc(OC(C4O)OC(COC(O5)C(O)C(C(O)C5)O)C(O)C4O)cc(OC(=CC(=O)3)c(c2)cc(O)c(OC)c2)1,-1.4782,0.155664325
C(c(c5O)c(O)cc(c52)OC(c(c3)ccc(OC(O4)C(O)C(O)C(O)C4CO)c3)=CC2=O)(O1)C(C(O)C(O)C(CO)1)O,-2.4352,0.142191218
c(c5)(ccc(c5)OC(O4)C(O)C(O)C(O)C4CO)C(O3)=CC(=O)c(c13)c(O)cc(c(C(C(O)2)OC(C(O)C(O)2)CO)1)O,-2.4352,0.142191218
c(C(=O)5)(c1OC(=C5)c(c4)cc(c(c4)O)O)c(O)cc(OC(C2OC(O3)C(C(O)C(O)C(C)3)O)OC(CO)C(C2O)O)c1,-1.3927,0.149010143
C(C1O)(C(C(c(c24)c(OC(C5O)OC(C(O)C5O)CO)cc(c(C(=O)C=C(O4)c(c3)ccc(O)c3)2)O)OC1CO)O)O,-2.4352,0.142191218
C(C(C1O)OC(c(c4O)c(c(c(c4C(O5)C(O)C(O)C(O)C5)2)C(=O)C=C(c(c3)cc(OC)c(O)c3)O2)O)C(C1O)O)O,-1.7457,0.157096465
C(C5C)(O)C(O)C(O)C(O5)Oc(c2)c(c(c(C(=O)4)c2OC(=C4)c(c3)ccc(O)c3O)O)C(C(O)1)OC(C(O)C(O)1)CO,-1.702,0.147617345
C(C(O)1)(C(OC(C2O)C(Oc(c3)c(c(O4)c(C(C=C4c(c5)ccc(O)c5)=O)c(O)3)O)OC(C(O)2)CO)OC(C)C1O)O,-1.3927,0.149010143
O(C1C)C(OCC(O2)C(C(C(O)C2Oc(c3)c(c(c(C5=O)c3OC(=C5)c(c4)ccc(c4)O)O)O)O)O)C(C(O)C(O)1)O,-1.3927,0.149010143
OC(C2O)C(C(c(c34)c(cc(c3C(C=C(c(c5)ccc(O)c5O)O4)=O)O)O)OC2CO)OC(O1)C(O)C(O)C(C1C)O,-1.3509,0.153132244
c(c5)(ccc(c5)C(=C4)Oc(c(C4=O)1)cc(O)c(C(C2OC(C(O)3)OC(CO)C(C(O)3)O)OC(C(C2O)O)CO)c1O)O,-2.0841,0.14677088
C(C=4)(=O)c(c(OC4c(c5)ccc(c5)O)3)c(O)cc(c3)OC(O1)C(C(O)C(OC(O2)C(O)C(O)C(O)C2CO)C1CO)O,-2.1259,0.141754219
c(c5)(ccc(c5)C(O1)=CC(c(c2O)c1cc(c(C(O3)C(C(O)C(O)C(COC(C4O)OC(C(C(O)4)O)CO)3)O)2)O)=O)O,-2.0841,0.14677088
C(C5O)OC(C(C5O)O)c(c1O)c(c(C(=O)4)c(OC(=C4)c(c3)cc(OC)c(O)c3)c1C(O2)C(C(C(O)C2CO)O)O)O,-1.7457,0.157096465
c(c13)c(O[C@H](O5)[C@H]([C@@H](O)[C@H](C5CO)O)O[C@H](O4)[C@H]([C@@H](O)[C@H](C4CO)O)O)cc(c(C(C=C(O3)c(c2)ccc(c2)O)=O)1)O,-2.1259,0.141754219
Oc(c1)cc(O2)c(C(=O)C=C(c(c3)cc(c(c(OC(C5O)OC(C(C5O)OC(O4)C(O)C(C(C(C)4)O)O)C)3)O)O)2)c1O,-0.6595,0.166353987
O(C(c(c5)cc(OC)c(c5)O)=4)c(c3C(=O)C4)cc(cc3O)OC(O2)C(C(C(O)C(CO)2)O)OC(O1)C(C(C(C1)O)O)O,-1.4782,0.155664325
C(C(O)1)(C(OC(C5O)C(OC(C(O)5)CO)Oc(c4)c(O)c(c(c34)C(C=C(O3)c(c2)ccc(c2)O)=O)O)OC(C)C1O)O,-1.3927,0.149010143
O(C1C)C(OCC(O2)C(O)C(C(O)C2Oc(c34)cc(O)cc3OC(c(c5)cc(c(c5)O)O)=CC4=O)O)C(C(O)C(O)1)O,-1.3927,0.149010143
C(C5O)OC(C(C5O)O)c(c1O)c(c(C(=O)4)c(OC(=C4)c(c3)cc(OC)c(O)c3)c1C(O2)C(C(C(O)C2CO)O)O)O,-1.7457,0.157096465
c(c1)c(c(cc1C(=C5)Oc(c4)c(C5=O)c(c(c4O)C(C(OC(C(O)3)OC(C)C(C(O)3)O)2)OC(C(O)C2O)CO)O)O)O,-1.3509,0.153132244
OC(C(O)1)C(O)COC(OC(C5O)C(OC(C(O)5)CO)c(c24)c(cc(c(C(=O)C=C(O4)c(c3)ccc(c3OC)O)2)O)O)1,-1.4364,0.158559748
c(c1O)cc(C(=C(C(O5)C(C(O)C(O)C5CO)O)2)Oc(c(C(C(O)4)OC(C(O)C(O)4)CO)3)c(c(O)cc3O)C(=O)2)cc1,-2.3934,0.14700946
O(CC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c45)C(=O)C=C(O4)c(c3)cc(O)c(OC)c3)2)O)C(C(O)1)OC(CO)C1O,-1.4782,0.148410981
c(c5)(ccc(c5)C(=C4)Oc(c(C4=O)1)cc(O)c(C(C2OC(C(O)3)OC(CO)C(C(O)3)O)OC(C(C2O)O)CO)c1O)O,-2.0841,0.14677088
O(C5CO)[C@H]([C@H]([C@H]([C@@H](O)5)O)O)Oc(c([C@@H]([C@@H](O)4)OC([C@H](O)[C@H](O)4)CO)3)cc(c2c3O)OC(=CC2=O)c(c1)ccc(c1)O,-2.4352,0.142191218
C(C(C1O)OC(c(c4O)c(c(c(c4C(O5)C(O)C(O)C(O)C5)2)C(=O)C=C(c(c3)cc(OC)c(O)c3)O2)O)C(C1O)O)O,-1.7457,0.157096465
C(C(C5O)OC(C(C5O)O)c(c(O)1)c(c(C(O4)C(C(C(O)C4C)O)O)c(O2)c(C(=O)C=C2c(c3)ccc(O)c3O)1)O)O,-1.6602,0.150888147
c(O3)(c(C(C5O)OC(C(C5O)O)CO)1)c(C(C=C3c(c4)ccc(O)c4O)=O)c(cc(OC(O2)C(C(C(C2C)O)O)O)1)O,-1.702,0.147617345
c(c13)c(O[C@H](O5)[C@H]([C@@H](O)[C@H](C5CO)O)O[C@H](O4)[C@H]([C@@H](O)[C@H](C4CO)O)O)cc(c(C(C=C(O3)c(c2)ccc(c2)O)=O)1)O,-2.1259,0.141754219
C(C(O1)C(O)C(C(O)C(Oc(c2)cc(O)c(C5=O)c2OC(=C5)c(c3)ccc(OC(O4)C(O)C(O)C(O)C4CO)c3)1)O)O,-2.477,0.137392786
O(c(c(O)1)cc(C(=C5)Oc(c2C5=O)c(C(O4)C(C(C(C4)O)O)OC(O3)C(O)C(O)C(C3CO)O)c(O)cc(O)2)cc1)C,-1.4364,0.158559748
c(O)(c1)cc(c(C5=O)c1OC(=C5)c(c4)cc(O)c(c4)OC(O2)C(OC(O3)C(C(O)C(O)C(C)3)O)C(O)C(O)C2CO)O,-1.3927,0.159290707
C(=C4c(c5)ccc(O)c5)C(c(c(O4)2)c(O)c(c(O)c2[C@H](O3)[C@H]([C@H]([C@H](C3CO)O)O)O)[C@H](O1)[C@H]([C@H]([C@H](C(CO)1)O)O)O)=O,-2.3934,0.14700946
c(c1)(ccc(C(=C5)Oc(c2)c(C5=O)c(c(C(C(O)4)OC(C(O)C(O)4)CO)c2OC(C3O)OC(C(O)C3O)CO)O)c1)O,-2.4352,0.142191218
c(c3O)c(O)c(C(O4)C(OC(C(O)5)OC(CO)C(C(O)5)O)C(O)C(C4CO)O)c(c31)OC(c(c2)ccc(O)c2)=CC1=O,-2.0841,0.14677088
C(C(O)1)(O)C(O)C(Oc(c3)c(O)cc(C(=C5)Oc(c4)c(C5=O)c(cc(O)4)O)c3)OC1COC(O2)C(C(O)C(O)C2C)O,-1.3927,0.159290707
C(=C4c(c5)ccc(O)c5)C(c(c(O4)2)c(O)c(c(O)c2[C@H](O3)[C@H]([C@H]([C@H](C3CO)O)O)O)[C@H](O1)[C@H]([C@H]([C@H](C(CO)1)O)O)O)=O,-2.3934,0.14700946
C(C5O)(OCC(C5O)O)c(c(O)1)c(O)c(C(=O)3)c(OC(c(c4)cc(c(c(O)4)OC)OC)=C3)c(C(O2)C(O)C(O)C(O)C2)1,-1.098,0.170068249
C(C5O)(OCC(C5O)O)c(c(O)1)c(O)c(C4=O)c(OC(=C4)c(c3)cc(OC)c(O)c(OC)3)c(C(O2)C(O)C(O)C(O)C2)1,-1.098,0.170068249
O(CC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c45)C(=O)C=C(O4)c(c3)cc(O)c(OC)c3)2)O)C(C(O)1)OC(CO)C1O,-1.4782,0.148410981
C(c24)(C(=COc2c(c(c([C@H](O5)[C@@H](O)[C@H]([C@H](C(CO)5)O)O)c4O)O)[C@@H](O3)[C@@H]([C@H](O)[C@@H](C3CO)O)O)c(c1)ccc(c1)O)=O,-2.3934,0.14700946
C(=C3c(c5)ccc(c5)O[C@H](O4)C(O)C(O)[C@@H](O)[C@H]4CO)Oc(c(C(=O)3)2)cc(cc2O)O[C@@H]([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O,-2.477,0.137392786
C(O1)([C@@H]([C@H](O)[C@@H]([C@@H]1c(c(O)5)c(c2c(c5)O)OC=C(c(c3)ccc(O[C@H](O4)C(O)C(O)[C@@H](O)[C@H]4CO)c3)C2=O)O)O)CO,-2.4352,0.142191218
c(c3C)(c1c(c(C)c3OC(C(O)5)OC(C(O)C(O)5)COC(O4)C(C(CO)(O)C4)O)O)OC(c(c2)ccc(c2)O)CC(=O)1,-0.93526,0.193825054
O[C@@H]([C@@H](O)1)[C@H](Oc(c2)ccc(C3=O)c(OC=C3c(c4)c(cc(O[C@@H](C5O)O[C@@H]([C@H](O)C(O)5)CO)c4)O)2)OC([C@H](O)1)CO,-2.477,0.137392786
c(c3OC(O5)C(C(O)C(OC)C5CO)OC(O4)C(O)C(C(C4C)O)O)c(O1)c(c(O)c3)C(=O)CC1c(c2)ccc(O)c2,-0.5111,0.215091519
c(OC)(c1)ccc(C(O5)(CC(=O)c(c52)c(cc(OC(C3OC(O4)C(O)C(C(C4C)O)O)OC(C(C3O)O)CO)c2)O)[H])c1,-0.8622,0.207789548
C(O)C(C(O)5)OC(C(O)C(O)5)OC(C(O)4)C(C)OC(C(O)4)Oc(c1)cc(O)c(C(=O)2)c1OC(c(c3)ccc(c3)OC)C2,-0.8622,0.207789548
C(C(OC(C4O)OCC(CO)4O)3)(OC(CO)C(C(O)3)O)Oc(c2)ccc(c2)C=CC(=O)c(c1O)c(OC)cc(OC)c1,-1.0509,0.122163138
OC(C(O)4)C(COC(O5)C(C(C(O)C(C)5)O)O)OC(C(O)4)Oc(c1)cc(c(C(=O)2)c1OC(c(c3)ccc(c3)OC)C2)O,-0.8622,0.207789548
C(C(O1)C(C(O)C(O)C1Oc(c4)cc([o+1]2)c(c4OC(O5)C(C(C(O)C5CO)O)O)ccc2c(c3)ccc(c(O)3)O)O)O,-1.8505,0.106311495
OC(C(Oc(c(c(c5)ccc(O)c5)3)cc(c4O)c(cc(O)c4)[o+1]3)1)C(O)C(O)C(COC(=O)C=Cc(c2)ccc(O)c2O)O1,2.3519,0.066671452
c(c12)c(O)cc(c1cc(OC(C(O)4)OC(COC(C=Cc(c5)ccc(O)c5)=O)C(C(O)4)O)c(c(c3)cc(O)c(c3)O)[o+1]2)O,2.3519,0.066671452
c(O)(c5)ccc(c5)c(c3O[C@H](O4)C(C(O)[C@H]([C@H]4CO)O)O)[o+1]c(c(c3)1)cc(O)cc1O[C@H](O2)[C@H]([C@H]([C@@H](O)C2CO)O)O,-1.8505,0.134635028
O(C5CO)C(C(C(C5O)O)O)Oc(c4)c(c1)c(cc4O)[o+1]c(c(c3)ccc(O)c3)c(OC(O2)C(C(C(C2CO)O)O)O)1,-1.8505,0.134635028
c(O)(c1)ccc(c([o+1]3)c(O[C@H](O4)C(O[C@H]([C@@H]5O)OC([C@H]([C@H]5O)O)CO)C([C@H]([C@H]4CO)O)O)cc(c32)c(cc(O)c2)O)c1,-1.4994,0.139592703
C(C1O)(O)C(C(OC(Oc(c(c(c5)ccc(O)c5)2)cc(c(O)3)c(cc(OC(C(O)4)OC(CO)C(O)C4O)c3)[o+1]2)1)CO)O,-1.8505,0.134635028
c(c4O)c(OC(O5)C(C(C(O)C5CO)O)O)c(c(c4)1)cc(OC(O3)C(C(O)C(O)C(C)3)O)c(c(c2)ccc(O)c(O)2)[o+1]1,-1.1173,0.119717197
COc(c(O)1)cc(c([o+1]3)c(OC(O5)C(O)C(C(C5CO)OC(C(O)4)OCC(O)C4O)O)cc(c32)c(cc(O)c2)O)cc1,-0.8517,0.151166351
c(c(c5)ccc(O)c5OC)(c2OC(C3OC(C4O)OCC(C4O)O)OC(C(C3O)O)CO)[o+1]c(c1c2)cc(O)cc1O,-0.8517,0.151166351
Oc(c(O)1)ccc(c([o+1]2)c(OC(O4)C(O)C(O)C(O)C4COC(O5)C(C(O)C(O)C5C)O)cc(c3O)c2cc(O)c3)c1,-0.7662,0.124115962
Oc(c(O)1)ccc(c(c3OC(O5)C(C(C(C5CO)O)O)OC(C4O)OC(C)C(C4O)O)[o+1]c(c2c3)cc(O)cc2O)c1,-0.7662,0.124115962
Oc(c(O)5)ccc(c5)c(c3OC(O4)C(C(O)C(C4CO)O)O)[o+1]c(c1c3)cc(OC(O2)C(O)C(O)C(O)C2C)cc1O,-1.1173,0.119717197
Oc(c(O)1)ccc(c([o+1]2)c(OC(O4)C(O)C(O)C(O)C4COC(O5)C(C(O)C(O)C5C)O)cc(c3O)c2cc(O)c3)c1,-0.7662,0.124115962
c(c(c5)ccc(O)c5OC)(c2OC(C3OC(C4O)OCC(C4O)O)OC(C(C3O)O)CO)[o+1]c(c1c2)cc(O)cc1O,-0.8517,0.151166351
O(C1C)C(OCC(O2)C(O)C(C(O)C(Oc(c3)c(c(c5)ccc(O)c5)[o+1]c(c4)c(c(c(c4O)O)O)3)2)O)C(C(O)C(O)1)O,-0.7662,0.124115962
c(O)(c5)ccc(c5)c([o+1]2)c(OC(O3)C(O)C(O)C(O)C3COC(C4O)OC(C(C(O)4)O)CO)cc(c12)c(cc(c1)O)O,-1.4994,0.139592703
c(c5O)c(c(c(c5)1)C(C(OC(C(OC(C4O)OCC(C4O)O)3)OC(CO)C(C3O)O)=C(c(c2)ccc(O)c2O)O1)=O)O,-2.0756,0.136834521
C(C(C1O)OC(OC(C2=O)=C(c(c5)ccc(O)c5)Oc(c(OC(C4O)OCC(C4O)O)3)c2c(O)cc3O)C(O)C(O)1)O,-2.4267,0.141698185
O=C(c12)C(OC(C(O)5)OC(C(C(O)5)O)CO)=C(c(c4)ccc(O)c4O)Oc(cc(OC(O3)C(O)C(O)C(O)C3)cc(O)2)1,-2.4267,0.132553036
C(O)(C(O)4)C(O)C(OC(COC(O5)C(O)C(C(O)C5)O)4)OC(=C1c(c3)ccc(O)c3O)C(c(c(O)2)c(cc(O)c2)O1)=O,-2.0756,0.136834521
c(c5O)c(c(c(c5)3)C(C(=C(c(c4)ccc(O)c4O)O3)OC(C1OC(C(O)2)OC(CO)C(O)2)OC(CO)C(C(O)1)O)=O)O,-2.0756,0.131154152
C(O)(C(O)4)C(O)C(OC(COC(O5)C(O)C(C(O)C5)O)4)OC(=C1c(c3)ccc(O)c3O)C(c(c(O)2)c(cc(O)c2)O1)=O,-2.0756,0.136834521
C(C(O)5)(OC(CO)C(O)C5O)Oc(c4)cc(O1)c(c4O)C(C(OC(C3O)OCC(C3O)O)=C1c(c2)ccc(O)c2O)=O,-2.4267,0.132553036
c(c(O)5)cc(cc5O)C(O3)=C(C(c(c(O)4)c(cc(O)c4)3)=O)OC(O1)C(OC(C(O)2)OC(C(O)C(O)2)CO)C(O)C(C1)O,-2.0756,0.136834521
c(c5O)c(c(c(c5)1)C(C(OC(C(OC(C4O)OCC(C4O)O)3)OC(CO)C(C3O)O)=C(c(c2)ccc(O)c2O)O1)=O)O,-2.0756,0.136834521
c(c5O)c(c(c(c5)1)C(C(OC(C(OC(C4O)OCC(C4O)O)3)OC(CO)C(C3O)O)=C(c(c2)ccc(O)c2O)O1)=O)O,-2.0756,0.136834521
C(C(O)5)(OC(CO)C(O)C5O)Oc(c4)cc(O1)c(c4O)C(C(OC(C3O)OCC(C3O)O)=C1c(c2)ccc(O)c2O)=O,-2.4267,0.132553036
C(O)(C(O)4)C(O)C(OC(COC(O5)C(O)C(C(O)C5)O)4)OC(=C1c(c3)ccc(O)c3O)C(c(c(O)2)c(cc(O)c2)O1)=O,-2.0756,0.136834521
c(c5O)c(c(c(c5)3)C(C(=C(c(c4)ccc(O)c4O)O3)OC(O2)C(C(O)C(C(CO)2)O)OC(C(O)1)OCC1(O)CO)=O)O,-2.074,0.131174205
c(c1O)c(c(C3=O)c(OC(=C3OC(O5)C(C(C(O)C5C)OC(C(O)4)OCC(O)C4O)O)c(c2)cc(c(c(O)2)O)O)c1)O,-1.3424,0.15262788
c(c13)(OC(=C(OC(C4OC(O5)C(C(C(C5)O)O)O)OC(C)C(C(O)4)O)C3=O)c(c2)cc(c(c(O)2)O)O)cc(cc1O)O,-1.3424,0.15262788
O=C(c12)C(OC(C(O)5)OC(C(C(O)5)O)CO)=C(c(c4)ccc(O)c4O)Oc(cc(OC(O3)C(O)C(O)C(O)C3)cc(O)2)1,-2.4267,0.132553036
c(c5O)c(c(c(c5)3)C(C(=C(c(c4)ccc(O)c4O)O3)OC(O2)C(C(O)C(C(CO)2)O)OC(C(O)1)OCC1(O)CO)=O)O,-2.074,0.131174205
C(C5O)(O)C(OCC5O)OC(C(O)4)C(OC(CO)C4O)Oc(c1)c(O)c(O)c(C2=O)c1OC(c(c3)ccc(c3O)O)=C2,-2.0756,0.136834521
C(C5O)(C(OC(C5O)COC(O4)C(O)C(C(O)C4)O)Oc(c1)c(O)c(O)c(C2=O)c(OC(c(c3)ccc(c3O)O)=C2)1)O,-2.0756,0.136834521
c(C(O5)C(C(C(O)C5CO)O)O)(c31)c(c(C(C4O)OCC(C4O)O)c(c1C(C=C(O3)c(c2)cc(c(c(O)2)O)O)=O)O)O,-2.3431,0.140427786
c(c(C(=C3)Oc(c4)c(c(cc(OC(C(O)5)OC(CO)C(O)C5O)4)O)C3=O)2)(cc(O)c(O)c2)OC(C(O)1)OCC(O)C1O,-2.4267,0.132553036
C(C(O)5)(C(OC(C5O)Oc(c(O)4)cc(cc4)C(C2)Oc(c3)c(c(O)cc3O)C2=O)COC(C=Cc(c1)ccc(O)c1)=O)O,1.6585,0.152900062
O(C(COC(C=Cc(c5)ccc(O)c5)=O)1)C(Oc(c4)cc(O)c(c42)C(CC(c(c3)cc(O)c(c3)O)O2)=O)C(C(O)C1O)O,1.6585,0.117591766
C(O)(C3O)C(C(OC(COC(C=Cc(c4)ccc(O)c4)=O)3)Oc(c2)c(O)c(O)c(c2)C(C=Cc(c1)ccc(O)c1O)=O)O,1.5537,0.076072763
C(C(C1O)OC(c(c4O)c(c(c(c4C(O5)C(O)C(O)C(O)C5)2)C(C=C(c(c3)cc(c(c(O)3)O)O)O2)=O)O)C(C1O)O)O,-2.3431,0.140427786
O(C1C)C(OCC(O2)C(O)C(C(O)C(Oc(c3)cc(O)c(C(=O)5)c3OC(C5)c(c4)cc(c(O)c4)O)2)O)C(C(O)C(O)1)O,-1.4596,0.173011614
C(C(O1)[C@@H]([C@H](O)[C@H](O)[C@H](Oc(c4)cc(O2)c(c4O[C@H](O5)[C@H]([C@@H](O)[C@H](C5CO)O)O)C(=O)CC2c(c3)ccc(c3)O)1)O)O,-2.5439,0.159769526
c(c4)(OC(C(O)5)OCC(CO)5O)c(cc(c4)C(C1)Oc(c2)c(c(O)cc(OC(C(O)3)OC(CO)C(O)C3O)2)C(=O)1)OC,-1.8946,0.166293232
C(C5)(Oc(c(C5=O)4)cc(cc4O)OC(C2OC(O3)C(C(O)C(O)C(C)3)O)OC(CO)C(C2O)O)(c(c1)ccc(O)c1O)[H],-1.4596,0.173011614
c(c1)c(c(cc(C(C5)Oc(c2C(=O)5)cc(OC(O3)C(OC(O4)C(O)C(O)(C4)CO)C(O)C(C(CO)3)O)cc2O)1)OC)O,-1.5435,0.172381398
c(c1)c(O[C@@H]([C@@H](O)5)OC([C@H](O)[C@H](O)5)CO)cc(O2)c1C(C[C@@](c(c3)ccc(O)c(O[C@H](O4)[C@@H](O)[C@H]([C@@H](O)C(CO)4)O)3)2[H])=O,-2.5439,0.159769526
C(C4c(c5)ccc(c5)O)C(=O)c(c(O4)3)c(O)cc(c3)OC(O1)C(C(O)C(OC(O2)C(O)C(O)C(O)C2CO)C1CO)O,-2.1928,0.164717939
c(c14)(C(=O)CC(c(c5)c(O)ccc5O)O4)c(cc(OC(C(O)2)OC(COC(O3)C(C(O)C(O)C3C)O)C(O)C2O)c1)O,-1.4596,0.173011614
C(C1O)(OC(c(c35)c(c(c(O)c3C(=O)CC(O5)c(c4)ccc(O)c4)C(O2)C(C(C(C(CO)2)O)O)O)O)C(C1O)O)CO,-2.4603,0.170868757
O(C1Oc(c5)ccc(c5)CC(C4=O)(O)Oc(c42)cc(cc2OC(C3O)OC(CO)C(C3O)O)O)C(C(C(O)C(O)1)O)C,-2.7164,0.157641376
c(c(O)1)cc(C(O2)C(OC(C(O)5)OC(C)C(C5O)O)C(c(c(O)3)c(cc(OC(C(O)4)OC(C)C(O)C4O)c3)2)=O)cc1O,-1.4612,0.179048455
[C@@H]([C@@H]1O[C@@H](C5CO)[C@@H]([C@H](O)[C@@H](O5)Oc(c4)c(C3=O)c(cc4O)O[C@@H]([C@@H](O)3)c(c2)cccc2)O)(O)[C@@H](O)[C@@H](O)C(O1)CO,-2.9276,0.155316116
Oc(c5)ccc(c5)C(C(O)4)Oc(c(C4=O)1)cc(OC(O3)C(C(O)C(C3CO)OC(O2)C(O)C(O)C(O)C(C)2)O)cc1O,-2.1944,0.171826584
O=C(C1OC(C(O)5)OC(C)C(C5O)O)c(c3OC(O4)C(C(O)C(C4CO)O)O)c(cc(O)c3)OC1c(c2)ccc(c2)O,-2.1944,0.171826584
O(C(C3c(c5)ccc(O)c5O)C(=O)c(c2OC(O4)C(C(O)C(O)C(C)4)O)c(O3)cc(c2)O)C(C(O)1)OC(C)C(C(O)1)O,-1.4612,0.179048455
c(c1)(c(C(C=Cc(c4)ccc(O)c4)=O)c(OC(C3O)OC(CO)C(O)C3O)cc1OC(C(O)2)OC(CO)C(O)C2O)O,-2.6487,0.104762996
c(O)(c3O[C@H](O4)C(C([C@@H](O)[C@@H](CO)4)O)O)ccc(c3)C=CC(=O)c(c(O)1)ccc(O[C@@H]([C@H]2O)OC([C@H](O)[C@@H]2O)CO)c1,-2.6487,0.104762996
O(c(c4)c(cc(c4)C=CC(c(c3)c(O)c(O)c(c3)OC(O1)C(O)C(O)C(O)C(COC(O2)C(O)C(C(O)C2)O)1)=O)O)C,-1.6499,0.089410729
c(O)(c3O[C@H](O4)C(C([C@@H](O)[C@@H](CO)4)O)O)ccc(c3)C=CC(=O)c(c(O[C@H](O2)[C@H]([C@H]([C@H](C(CO)2)O)O)O)1)ccc(c1)O,-2.6487,0.104762996
C(C(O)1)(C(OC(C5O)OCC(C5O)O)C(Oc(c2)c(c(c4)cc(O)c(c(O)4)O)[o+1]c(c3)c(c(cc3O)O)2)OC1CO)O,-1.4491,0.114549883
C(C(O)1)(C(OC(C5O)OCC(C5O)O)C(Oc(c2)c(c(c4)cc(O)c(c(O)4)O)[o+1]c(c3)c(c(cc3O)O)2)OC1CO)O,-1.4491,0.114549883
C(C1O)(O)C(O)C(OC1c(c(O)2)c(O)c(C(=O)CCc(c4)ccc(O)c4)c(O)c(C(C3O)OC(C(C3O)O)CO)2)CO,-2.6457,0.138323066
O(C1C)C(OCC(O2)C(O)C(C(O)C2OC(C(c(c5)ccc(c(O)5)O)3)Cc(c4O)c(cc(O)c4)O3)O)C(C(O)C(O)1)O,-1.7779,0.165162793
c(c2O)c(OC)c(c(c([C@@H](C=Cc(c4)ccc(c4)O)CC(OO)CCc(c3)ccc(c3)O)2)O)C(C=Cc(c1)ccc(c1)O)=O,6.7974,0.042154357
O([C@H](C4)[C@H](Oc(c34)cc(cc(OC)3)O)c(c2)cc(c(O)c(OC)2)OC)C(=O)c(c1)cc(c(c1O)O)O,3.1422,0.249380534
OC(C4O)C(COC(=O)C=CC)OC(C4O)Oc(c1)cc(O2)c(C(=O)C=C2c(c3)ccc(c3)O)c(O)1,1.1769,0.242572512
C(C(O1)C(O)C(C(C1c(c32)c(ccc(C(C(c(c4)ccc(OC(C)=O)c4)=CO3)=O)2)O)O)O)OC(C)=O,1.1766,0.292558102
c(c4O)(c(c(c(c(Cc(c5)ccc(c5)O)4)2)C(=O)C(C(c(c3)ccc(c3)O)O2)O)O)Cc(c1)ccc(c1)O,4.0735,0.240284823
c(c1C(=C3OC(C(O)4)OC(C)C(C(O)4)O)Oc(c2CC=C(C)C)c(C3=O)c(cc(O)2)O)cc(O)cc1,2.2918,0.285737217
C(C(C)(C)6)=Cc(c(O6)1)c(O5)c(C(=O)C(=C45)CC(C(C)=C)c(c43)c(O)c(c(c(O)3)2)OC(C)(C)C=C2)c(O)c1,6.161,0.271100725
C(O3)(=Cc(c24)c(OC(O5)C(O)C(C(O)C(CO)5)O)c([o+1]c2cc(O)cc34)c(c1)ccc(c1)O)C(O)=O,0.7887,0.243037422
C(O)(C4O)C(OC(C4OC(C)=O)Oc(c1)cc(c(C(=O)3)c1OC(=C3)c(c2)ccc(c2)O)O)C(=O)OC,0.8014,0.360744952
Oc(c1CC=C(C)COC(=O)C=Cc(c3)ccc(c3)O)c(C(=O)C=Cc(c2)c(cc(O)c2)O)ccc1O,4.8561,0.120794046
c(c42)(cc(c(CC=C(C)C)c2OC(CC4=O)c(c3)ccc(O)c3)OC(O1)C(C(C(O)C(CO)1)O)O)O,1.4917,0.318693741
C(c21)(O4)=C(C(c(c6O)c4c(C=5)c(c6CC=C(C)C)OC(C)(C)C5)=O)CC(C3(C)C)c1c(O3)c(O)cc2O,6.0804,0.364398059
c(c54)(cc(O)c(c5)O)OC(C=C(C)C)C(=C43)C(c(c2O3)c(c(C=1)c(c(CC=C(C)C)2)OC(C1)(C)C)O)=O,6.6694,0.271015177
C(C)(C)=CCCC(C56)(Oc(c16)c(O)cc(c1C(O2)=C(C5)C(c(c(O)3)c2cc(O4)c3C=CC4(C)C)=O)O)C,6.2982,0.360735671
c(C(=O)2)(c1O)c(OC(c43)=C2CC(C(C)=C)c3c(c(c(CC=C(C)C)c(=O)4)O)=O)cc(c(CC=C(C)C)1)O,5.5351,0.362290179
c(O)(c(CC=C(C)C)1)c(C(=O)2)c(OC(c35)=C2CC(C(C)=C)c(c(O)c(O4)c(c(O)5)C=CC(C)(C)4)3)cc(O)1,6.1911,0.248868885
